file_path,file_name,folder_name,source_type,matrix_type,sample_role,is_design_sample,is_blank,is_background,c_thiram,c_mg,c_mba,has_thiram,has_mg,has_mba,mixture_order,family,sample_id,group_id,c_thiram_molar,c_mg_molar,c_mba_molar,fold_id
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m5\SP_29.csv,SP_29.csv,美5m5,pure,pure,design,True,False,False,5,0,5,True,False,True,2,binary_Thiram_MBA,S0687,pure:美5m5,1e-05,0.0,1e-05,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m5\SP_30.csv,SP_30.csv,美5m5,pure,pure,design,True,False,False,5,0,5,True,False,True,2,binary_Thiram_MBA,S0688,pure:美5m5,1e-05,0.0,1e-05,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m5\SP_31.csv,SP_31.csv,美5m5,pure,pure,design,True,False,False,5,0,5,True,False,True,2,binary_Thiram_MBA,S0689,pure:美5m5,1e-05,0.0,1e-05,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m5\SP_32.csv,SP_32.csv,美5m5,pure,pure,design,True,False,False,5,0,5,True,False,True,2,binary_Thiram_MBA,S0690,pure:美5m5,1e-05,0.0,1e-05,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m5\SP_33.csv,SP_33.csv,美5m5,pure,pure,design,True,False,False,5,0,5,True,False,True,2,binary_Thiram_MBA,S0691,pure:美5m5,1e-05,0.0,1e-05,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m5\SP_34.csv,SP_34.csv,美5m5,pure,pure,design,True,False,False,5,0,5,True,False,True,2,binary_Thiram_MBA,S0692,pure:美5m5,1e-05,0.0,1e-05,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_35.csv,SP_35.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0693,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_36.csv,SP_36.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0694,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_37.csv,SP_37.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0695,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_38.csv,SP_38.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0696,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_39.csv,SP_39.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0697,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_40.csv,SP_40.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0698,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_41.csv,SP_41.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0699,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_42.csv,SP_42.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0700,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_43.csv,SP_43.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0701,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_44.csv,SP_44.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0702,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_45.csv,SP_45.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0703,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_46.csv,SP_46.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0704,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_47.csv,SP_47.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0705,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_48.csv,SP_48.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0706,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_49.csv,SP_49.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0707,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_50.csv,SP_50.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0708,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_51.csv,SP_51.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0709,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_52.csv,SP_52.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0710,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_53.csv,SP_53.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0711,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美5m6\SP_54.csv,SP_54.csv,美5m6,pure,pure,design,True,False,False,5,0,6,True,False,True,2,binary_Thiram_MBA,S0712,pure:美5m6,1e-05,0.0,1e-06,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_24.csv,SP_24.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0713,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_25.csv,SP_25.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0714,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_26.csv,SP_26.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0715,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_27.csv,SP_27.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0716,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_28.csv,SP_28.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0717,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_29.csv,SP_29.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0718,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_30.csv,SP_30.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0719,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_31.csv,SP_31.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0720,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_32.csv,SP_32.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0721,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_33.csv,SP_33.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0722,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_34.csv,SP_34.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0723,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_35.csv,SP_35.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0724,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_36.csv,SP_36.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0725,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_37.csv,SP_37.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0726,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_38.csv,SP_38.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0727,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_39.csv,SP_39.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0728,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_40.csv,SP_40.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0729,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_41.csv,SP_41.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0730,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_42.csv,SP_42.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0731,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6\SP_43.csv,SP_43.csv,美6,pure,pure,design,True,False,False,6,0,0,True,False,False,1,single,S0732,pure:美6,1e-06,0.0,0.0,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4\SP_10.csv,SP_10.csv,美6K4,pure,pure,design,True,False,False,6,4,0,True,True,False,2,binary_Thiram_MG,S0733,pure:美6K4,1e-06,0.0001,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4\SP_11.csv,SP_11.csv,美6K4,pure,pure,design,True,False,False,6,4,0,True,True,False,2,binary_Thiram_MG,S0734,pure:美6K4,1e-06,0.0001,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4\SP_12.csv,SP_12.csv,美6K4,pure,pure,design,True,False,False,6,4,0,True,True,False,2,binary_Thiram_MG,S0735,pure:美6K4,1e-06,0.0001,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4\SP_13.csv,SP_13.csv,美6K4,pure,pure,design,True,False,False,6,4,0,True,True,False,2,binary_Thiram_MG,S0736,pure:美6K4,1e-06,0.0001,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4\SP_2.csv,SP_2.csv,美6K4,pure,pure,design,True,False,False,6,4,0,True,True,False,2,binary_Thiram_MG,S0737,pure:美6K4,1e-06,0.0001,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4\SP_3.csv,SP_3.csv,美6K4,pure,pure,design,True,False,False,6,4,0,True,True,False,2,binary_Thiram_MG,S0738,pure:美6K4,1e-06,0.0001,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4\SP_4.csv,SP_4.csv,美6K4,pure,pure,design,True,False,False,6,4,0,True,True,False,2,binary_Thiram_MG,S0739,pure:美6K4,1e-06,0.0001,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4\SP_5.csv,SP_5.csv,美6K4,pure,pure,design,True,False,False,6,4,0,True,True,False,2,binary_Thiram_MG,S0740,pure:美6K4,1e-06,0.0001,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4\SP_6.csv,SP_6.csv,美6K4,pure,pure,design,True,False,False,6,4,0,True,True,False,2,binary_Thiram_MG,S0741,pure:美6K4,1e-06,0.0001,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4\SP_7.csv,SP_7.csv,美6K4,pure,pure,design,True,False,False,6,4,0,True,True,False,2,binary_Thiram_MG,S0742,pure:美6K4,1e-06,0.0001,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4\SP_8.csv,SP_8.csv,美6K4,pure,pure,design,True,False,False,6,4,0,True,True,False,2,binary_Thiram_MG,S0743,pure:美6K4,1e-06,0.0001,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4\SP_9.csv,SP_9.csv,美6K4,pure,pure,design,True,False,False,6,4,0,True,True,False,2,binary_Thiram_MG,S0744,pure:美6K4,1e-06,0.0001,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m4\SP_100.csv,SP_100.csv,美6K4m4,pure,pure,design,True,False,False,6,4,4,True,True,True,3,ternary,S0745,pure:美6K4m4,1e-06,0.0001,0.0001,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m4\SP_101.csv,SP_101.csv,美6K4m4,pure,pure,design,True,False,False,6,4,4,True,True,True,3,ternary,S0746,pure:美6K4m4,1e-06,0.0001,0.0001,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m4\SP_102.csv,SP_102.csv,美6K4m4,pure,pure,design,True,False,False,6,4,4,True,True,True,3,ternary,S0747,pure:美6K4m4,1e-06,0.0001,0.0001,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m4\SP_103.csv,SP_103.csv,美6K4m4,pure,pure,design,True,False,False,6,4,4,True,True,True,3,ternary,S0748,pure:美6K4m4,1e-06,0.0001,0.0001,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m4\SP_104.csv,SP_104.csv,美6K4m4,pure,pure,design,True,False,False,6,4,4,True,True,True,3,ternary,S0749,pure:美6K4m4,1e-06,0.0001,0.0001,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m4\SP_105.csv,SP_105.csv,美6K4m4,pure,pure,design,True,False,False,6,4,4,True,True,True,3,ternary,S0750,pure:美6K4m4,1e-06,0.0001,0.0001,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m4\SP_106.csv,SP_106.csv,美6K4m4,pure,pure,design,True,False,False,6,4,4,True,True,True,3,ternary,S0751,pure:美6K4m4,1e-06,0.0001,0.0001,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m4\SP_107.csv,SP_107.csv,美6K4m4,pure,pure,design,True,False,False,6,4,4,True,True,True,3,ternary,S0752,pure:美6K4m4,1e-06,0.0001,0.0001,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m4\SP_108.csv,SP_108.csv,美6K4m4,pure,pure,design,True,False,False,6,4,4,True,True,True,3,ternary,S0753,pure:美6K4m4,1e-06,0.0001,0.0001,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m4\SP_97.csv,SP_97.csv,美6K4m4,pure,pure,design,True,False,False,6,4,4,True,True,True,3,ternary,S0754,pure:美6K4m4,1e-06,0.0001,0.0001,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m4\SP_98.csv,SP_98.csv,美6K4m4,pure,pure,design,True,False,False,6,4,4,True,True,True,3,ternary,S0755,pure:美6K4m4,1e-06,0.0001,0.0001,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m4\SP_99.csv,SP_99.csv,美6K4m4,pure,pure,design,True,False,False,6,4,4,True,True,True,3,ternary,S0756,pure:美6K4m4,1e-06,0.0001,0.0001,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m5\SP_109.csv,SP_109.csv,美6K4m5,pure,pure,design,True,False,False,6,4,5,True,True,True,3,ternary,S0757,pure:美6K4m5,1e-06,0.0001,1e-05,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m5\SP_110.csv,SP_110.csv,美6K4m5,pure,pure,design,True,False,False,6,4,5,True,True,True,3,ternary,S0758,pure:美6K4m5,1e-06,0.0001,1e-05,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m5\SP_111.csv,SP_111.csv,美6K4m5,pure,pure,design,True,False,False,6,4,5,True,True,True,3,ternary,S0759,pure:美6K4m5,1e-06,0.0001,1e-05,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m5\SP_112.csv,SP_112.csv,美6K4m5,pure,pure,design,True,False,False,6,4,5,True,True,True,3,ternary,S0760,pure:美6K4m5,1e-06,0.0001,1e-05,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m5\SP_113.csv,SP_113.csv,美6K4m5,pure,pure,design,True,False,False,6,4,5,True,True,True,3,ternary,S0761,pure:美6K4m5,1e-06,0.0001,1e-05,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m5\SP_114.csv,SP_114.csv,美6K4m5,pure,pure,design,True,False,False,6,4,5,True,True,True,3,ternary,S0762,pure:美6K4m5,1e-06,0.0001,1e-05,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m5\SP_115.csv,SP_115.csv,美6K4m5,pure,pure,design,True,False,False,6,4,5,True,True,True,3,ternary,S0763,pure:美6K4m5,1e-06,0.0001,1e-05,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m5\SP_116.csv,SP_116.csv,美6K4m5,pure,pure,design,True,False,False,6,4,5,True,True,True,3,ternary,S0764,pure:美6K4m5,1e-06,0.0001,1e-05,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m5\SP_117.csv,SP_117.csv,美6K4m5,pure,pure,design,True,False,False,6,4,5,True,True,True,3,ternary,S0765,pure:美6K4m5,1e-06,0.0001,1e-05,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m5\SP_118.csv,SP_118.csv,美6K4m5,pure,pure,design,True,False,False,6,4,5,True,True,True,3,ternary,S0766,pure:美6K4m5,1e-06,0.0001,1e-05,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m5\SP_119.csv,SP_119.csv,美6K4m5,pure,pure,design,True,False,False,6,4,5,True,True,True,3,ternary,S0767,pure:美6K4m5,1e-06,0.0001,1e-05,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m5\SP_120.csv,SP_120.csv,美6K4m5,pure,pure,design,True,False,False,6,4,5,True,True,True,3,ternary,S0768,pure:美6K4m5,1e-06,0.0001,1e-05,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m6\SP_121.csv,SP_121.csv,美6K4m6,pure,pure,design,True,False,False,6,4,6,True,True,True,3,ternary,S0769,pure:美6K4m6,1e-06,0.0001,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m6\SP_122.csv,SP_122.csv,美6K4m6,pure,pure,design,True,False,False,6,4,6,True,True,True,3,ternary,S0770,pure:美6K4m6,1e-06,0.0001,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m6\SP_123.csv,SP_123.csv,美6K4m6,pure,pure,design,True,False,False,6,4,6,True,True,True,3,ternary,S0771,pure:美6K4m6,1e-06,0.0001,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m6\SP_124.csv,SP_124.csv,美6K4m6,pure,pure,design,True,False,False,6,4,6,True,True,True,3,ternary,S0772,pure:美6K4m6,1e-06,0.0001,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m6\SP_125.csv,SP_125.csv,美6K4m6,pure,pure,design,True,False,False,6,4,6,True,True,True,3,ternary,S0773,pure:美6K4m6,1e-06,0.0001,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m6\SP_126.csv,SP_126.csv,美6K4m6,pure,pure,design,True,False,False,6,4,6,True,True,True,3,ternary,S0774,pure:美6K4m6,1e-06,0.0001,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m6\SP_127.csv,SP_127.csv,美6K4m6,pure,pure,design,True,False,False,6,4,6,True,True,True,3,ternary,S0775,pure:美6K4m6,1e-06,0.0001,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m6\SP_128.csv,SP_128.csv,美6K4m6,pure,pure,design,True,False,False,6,4,6,True,True,True,3,ternary,S0776,pure:美6K4m6,1e-06,0.0001,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m6\SP_129.csv,SP_129.csv,美6K4m6,pure,pure,design,True,False,False,6,4,6,True,True,True,3,ternary,S0777,pure:美6K4m6,1e-06,0.0001,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m6\SP_130.csv,SP_130.csv,美6K4m6,pure,pure,design,True,False,False,6,4,6,True,True,True,3,ternary,S0778,pure:美6K4m6,1e-06,0.0001,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m6\SP_131.csv,SP_131.csv,美6K4m6,pure,pure,design,True,False,False,6,4,6,True,True,True,3,ternary,S0779,pure:美6K4m6,1e-06,0.0001,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K4m6\SP_132.csv,SP_132.csv,美6K4m6,pure,pure,design,True,False,False,6,4,6,True,True,True,3,ternary,S0780,pure:美6K4m6,1e-06,0.0001,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K5\SP_14.csv,SP_14.csv,美6K5,pure,pure,design,True,False,False,6,5,0,True,True,False,2,binary_Thiram_MG,S0781,pure:美6K5,1e-06,1e-05,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K5\SP_15.csv,SP_15.csv,美6K5,pure,pure,design,True,False,False,6,5,0,True,True,False,2,binary_Thiram_MG,S0782,pure:美6K5,1e-06,1e-05,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K5\SP_16.csv,SP_16.csv,美6K5,pure,pure,design,True,False,False,6,5,0,True,True,False,2,binary_Thiram_MG,S0783,pure:美6K5,1e-06,1e-05,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K5\SP_17.csv,SP_17.csv,美6K5,pure,pure,design,True,False,False,6,5,0,True,True,False,2,binary_Thiram_MG,S0784,pure:美6K5,1e-06,1e-05,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K5\SP_18.csv,SP_18.csv,美6K5,pure,pure,design,True,False,False,6,5,0,True,True,False,2,binary_Thiram_MG,S0785,pure:美6K5,1e-06,1e-05,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K5\SP_19.csv,SP_19.csv,美6K5,pure,pure,design,True,False,False,6,5,0,True,True,False,2,binary_Thiram_MG,S0786,pure:美6K5,1e-06,1e-05,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K5\SP_20.csv,SP_20.csv,美6K5,pure,pure,design,True,False,False,6,5,0,True,True,False,2,binary_Thiram_MG,S0787,pure:美6K5,1e-06,1e-05,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K5\SP_21.csv,SP_21.csv,美6K5,pure,pure,design,True,False,False,6,5,0,True,True,False,2,binary_Thiram_MG,S0788,pure:美6K5,1e-06,1e-05,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K5\SP_22.csv,SP_22.csv,美6K5,pure,pure,design,True,False,False,6,5,0,True,True,False,2,binary_Thiram_MG,S0789,pure:美6K5,1e-06,1e-05,0.0,3
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美6K5\SP_23.csv,SP_23.csv,美6K5,pure,pure,design,True,False,False,6,5,0,True,True,False,2,binary_Thiram_MG,S0790,pure:美6K5,1e-06,1e-05,0.0,3
